,location_name,charge_point_operator,owner,full_address,region,island,is_open_24_hours,car_park_count,has_carpark_cost,max_time_limit,number_of_connectors,connectors_list,has_charging_cost,has_tourist_attraction,latitude,longitude,current_type,operative_status_connectors,inoperative_status_connectors,unknown_status_connectors,ac_type_1_tethered_connector,ac_type_2_socketed_connector,dc_type_1_tethered_connector,dc_type_2_tethered_connector,dc_type_1_ccs_connector,dc_type_2_ccs_connector,dc_type_2_socketed_connector,dc_chademo_connector,ac_type_2_tethered_connector,min_ac_type_1_tethered_power_kw,max_ac_type_1_tethered_power_kw,min_ac_type_2_socketed_power_kw,max_ac_type_2_socketed_power_kw,min_dc_type_1_ccs_power_kw,max_dc_type_1_ccs_power_kw,min_dc_type_2_ccs_power_kw,max_dc_type_2_ccs_power_kw,min_dc_type_1_tethered_power_kw,max_dc_type_1_tethered_power_kw,min_dc_type_2_tethered_power_kw,max_dc_type_2_tethered_power_kw,min_dc_type_2_socketed_power_kw,max_dc_type_2_socketed_power_kw,min_dc_chademo_power_kw,max_dc_chademo_power_kw,min_ac_type_2_tethered_power_kw,max_ac_type_2_tethered_power_kw,date_first_operational,operational_month,operational_year
199,Newmarket Substation,Vector,Vector,"Cnr Seccombes & Gillies Ave,Newmarket,Auckland,1023",Auckland,North,True,3,False,120,8,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:1},{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:1}",False,False,-36.869245,174.774923,DC,4,2,2,False,False,True,True,False,True,False,True,False,,,,,,,50,50,3,3,3,3,,,50,50,,,2016-02-06,2,2016
200,McDonalds Greenlane,Vector,Vector,"356/320 Great South Rd,Greenlane,Auckland,1051",Auckland,North,True,2,False,120,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:2}",False,False,-36.890082,174.794549,DC,2,2,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-02-06,2,2016
201,Auckland Hospital Wilsons Car park,Vector,Vector,"2 Park Road,Grafton,Auckland,Auckland,1023",Auckland,North,True,1,False,120,2,"{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:2}",False,False,-36.86127,174.770617,DC,0,0,2,False,False,False,True,False,False,False,False,False,,,,,,,,,,,3,3,,,,,,,2016-02-06,2,2016
202,Kumeu New World,Vector,Vector,"120 State Highway,Auckland,Kumeu,0810",Auckland,North,True,2,False,120,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",False,False,-36.7748732793906,174.554016839117,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-02-06,2,2016
203,Piha Cafe,Vector,Vector,"20 Seaview Road,Auckland,Piha,0772",Auckland,North,True,1,False,120,1,"{DC, 3 kW, Type 2 Socketed, Status: Unknown, Count:1}",False,False,-36.953491,174.472725,DC,0,0,1,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,3,3,,,,,2016-02-06,2,2016
204,McDonalds Constellation Drive,Vector,Vector,"14-16 Constellation Drive,Rosedale,Auckland,Auckland,0632",Auckland,North,True,2,False,120,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",False,False,-36.7466454,174.7350108,DC,3,1,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-02-06,2,2016
205,Northwest Shopping Centre,Vector,Vector,"1/7 Fred Taylor Drive,Massey,Auckland",Auckland,North,True,1,False,120,2,"{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:2}",False,False,-36.81828,174.612684,DC,0,0,2,False,False,False,True,False,False,False,False,False,,,,,,,,,,,3,3,,,,,,,2016-02-06,2,2016
206,Hobson Street Substation,Vector,Vector,"21 Hobson St,Auckland,1010",Auckland,North,True,2,False,120,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",False,False,-36.84537,174.762623,DC,3,1,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-02-06,2,2016
207,Kings Plant Barn,Vector,Vector,"17 Hibiscus Coast Highway,Silverdale,0993",Auckland,North,True,2,False,120,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:2}",False,False,-36.622275,174.6705,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-02-06,2,2016
208,Auckland War Memorial Museum,Vector,Vector,"32 Museum Circuit,Parnell,Auckland,Auckland,1010",Auckland,North,True,1,False,120,2,"{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:1},{DC, 3 kW, Type 2 Tethered, Status: Unknown, Count:1}",False,False,-36.8612744768493,174.777330052779,DC,0,0,2,False,False,True,True,False,False,False,False,False,,,,,,,,,3,3,3,3,,,,,,,2016-02-06,2,2016
209,Britomart Carpark,Vector,Vector,"88 Quay Street,Auckland",Auckland,North,True,2,False,120,3,"{DC, 3 kW, Type 1 Tethered, Status: Unknown, Count:3}",False,False,-36.844878,174.77181,DC,0,0,3,False,False,True,False,False,False,False,False,False,,,,,,,,,3,3,,,,,,,,,2016-02-06,2,2016
210,Auckland Airport Shopping Centre,Vector,Vector,"Cnr George Bolt Memorial Drive & John Goulter Drive,Auckland Airport,Auckland,2022",Auckland,North,True,2,False,120,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",False,False,-36.997828,174.787725,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2016-02-06,2,2016
211,NPD SPRINGS JUNCTION,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"8 State Highway 65, 7895 Springs Junction ",West Coast,South,True,1,False,Unlimited,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-42.333888667412,172.182358569414,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,50,50,,,,,,,50,50,,,2025-03-31,3,2025
212,NAIRNVILLE RECREATION CENTRE,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"Nairnville Recreation Centre, Corner of Cockayne and Lucknow Terrace, Khandallah 6035",Wellington,North,True,1,False,Unlimited,4,"{DC, 24 kW, CHAdeMO, Status: Operative, Count:2},{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-41.2495654941976,174.786636094162,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2022-09-12,9,2022
213,THE RISE,MERIDIAN ENERGY LIMITED,BROADWAY PROPERTY GROUP,"490 Titirangi Road, 0604 Auckland",Auckland,North,True,1,False,Unlimited,2,"{DC, 16 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-36.93801979,174.6561285,DC,2,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,16,16,,,,,2021-07-29,7,2021
214,TU WAKA WAIPAPA - CHCH HOSPITAL CARPARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"550 Hagley Avenue, 8011 Christchurch Central City",Canterbury,South,True,1,False,Unlimited,8,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:8}",True,False,-43.5356822525623,172.625423125794,DC,8,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2023-11-20,11,2023
215,POWERSHOP MASTERTON,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"427 Queen Street, 5801 Masterton",Wellington,North,True,1,False,Unlimited,2,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-40.9574405,175.6495904,DC,2,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2022-08-08,8,2022
216,COBHAM OVAL,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"79 Okara Drive, 0110 Whangārei",Northland,North,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-35.7366165960084,174.332022790469,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2024-04-12,4,2024
217,"KMART, RIVER CROSSING",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"50 South Street, 7700 Ashburton",Canterbury,South,True,1,False,Unlimited,6,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:6}",True,False,-43.9089175036849,171.742692322788,DC,6,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2022-10-19,10,2022
218,CHRISTCHURCH ARTS CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"25 Hereford Street, 8013 Christchurch Central City",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-43.5317722902937,172.629456924128,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2023-08-01,8,2023
219,SEAVIEW MARINA CAR PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"100 Port Road, 5010 Seaview",Wellington,North,True,1,False,Unlimited,8,"{DC, 7 kW, Type 2 Socketed, Status: Operative, Count:8}",True,False,-41.24779905,174.9032019,DC,8,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,7,7,,,,,2021-12-20,12,2021
220,TIMARU AIRPORT,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"186 Falvey Road, 7975 Levels",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-44.303657,171.225107,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2020-10-07,10,2020
221,WELLESLEY STREET CARPARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"125 Wellesley Street West, 1010 Auckland",Auckland,North,True,1,False,Unlimited,8,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:8}",True,False,-36.8487749421273,174.758129160788,DC,8,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2022-07-11,7,2022
222,MANLEY TERRACE,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"2 Manley Terrace, 6021 Newtown",Wellington,North,True,1,False,Unlimited,4,"{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,False,-41.3124461907436,174.777103027612,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2024-09-11,9,2024
223,CARTERTON EVENTS CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"80 Holloway Street, 5713 Carterton",Wellington,North,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-41.0258248162195,175.529241507129,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2023-01-27,1,2023
224,WILLIAMS PARK EASTBOURNE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"611 Marine Drive, Wellington 5013",Wellington,North,True,1,False,Unlimited,3,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 16 kW, Type 2 Socketed, Status: Operative, Count:1}",True,False,-41.2806543677567,174.907312676844,DC,3,0,0,False,False,False,False,False,True,True,True,False,,,,,,,25,25,,,,,16,16,25,25,,,2021-05-13,5,2021
225,MOERA LIBRARY & TOWN HALL,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"107 Randwick Crescent, Moera 5010",Wellington,North,True,1,False,Unlimited,4,"{DC, 24 kW, CHAdeMO, Status: Operative, Count:2},{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-41.2246819139027,174.906075024159,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2022-12-14,12,2022
226,WORSER BAY BOAT CLUB,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"251 Marine Parade, 6022 Seatoun",Wellington,North,True,1,False,Unlimited,4,"{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,False,-41.3125676163244,174.829771769408,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2023-10-31,10,2023
227,"ROBERT HARRIS, WEST STREET",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"360 West Street, 7700 Ashburton",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-43.8963823296881,171.758305282043,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2022-09-29,9,2022
228,REDRUTH ECOCENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"55 Redruth Street, 7910 Timaru",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-44.4181725358125,171.257789876751,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2022-10-31,10,2022
229,NAENAE POOL,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"2 Everest Avenue, 5011 Naenae",Wellington,North,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-41.1996184785647,174.947766236106,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2024-12-17,12,2024
230,EASTGATE SHOPPING CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"20 Buckleys Road, 8062 Christchurch",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-43.5332905686634,172.675614643323,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2024-08-07,8,2024
231,"SUMMERSET RETIREMENT VILLAGE, KENEPURU",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"4 Chapel Drive, 5022 Kenepuru",Wellington,North,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-41.1456647036878,174.839828042992,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2022-12-20,12,2022
232,"THE LONELY STAG, WHATAROA",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"69 Main Road, Whataroa 7886",West Coast,South,True,1,False,Unlimited,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:4}",True,False,-43.2622029165972,170.360050587017,DC,4,0,0,False,False,False,False,False,True,False,False,False,,,,,,,50,50,,,,,,,,,,,2025-06-27,6,2025
233,PARK ROAD,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"1 Park Road, 6022 Miramar",Wellington,North,True,1,False,Unlimited,4,"{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,False,-41.3160927929721,174.816201824741,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2024-08-22,8,2024
234,WAINUIOMATA HUB,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"1 Queen Street, 5014 Wainuiomata",Wellington,North,True,1,False,Unlimited,12,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4},{DC, 24 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 24 kW, CHAdeMO, Status: Operative, Count:3},{DC, 75 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-41.2618491061729,174.946188284966,DC,12,0,0,False,False,False,False,False,True,True,True,False,,,,,,,24,75,,,,,22,22,24,24,,,2022-08-18,8,2022
235,MEDWAY STREET,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"9 Medway Street, 6023 Island Bay",Wellington,North,True,1,False,Unlimited,4,"{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,False,-41.3348752615348,174.772579181784,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2024-09-11,9,2024
236,SELWYN AQUATIC CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"71 Broadlands Drive, 7643 Rolleston",Canterbury,South,True,1,False,Unlimited,8,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:8}",True,False,-43.6055779037485,172.386028451976,DC,8,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2023-11-13,11,2023
237,STOKES VALLEY COMMUNITY HUB,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"186 Stokes Valley Road, 5019 Lower Hutt",Wellington,North,True,1,False,Unlimited,6,"{DC, 24 kW, CHAdeMO, Status: Operative, Count:2},{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 11 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-41.1734131817617,174.981513117625,DC,6,0,0,False,False,False,False,False,True,True,True,False,,,,,,,24,24,,,,,11,11,24,24,,,2022-06-10,6,2022
238,WEST MELTON COMMUNITY AND RECREATION CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1163 West Coast Road, 7671 West Melton",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-43.5241444939057,172.366273331707,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2023-05-23,5,2023
239,MARSDEN COVE MARINA,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"38 Rauiri Drive, 0118 One Tree Point",Northland,North,True,1,False,Unlimited,2,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-35.8394573801172,174.468339805418,DC,2,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2024-10-01,10,2024
240,TOWER JUNCTION SHOPPING MALL - ALE HOUSE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"0 Whiteleigh Avenue, 8011 Canterbury",Canterbury,South,True,1,False,Unlimited,2,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-43.540331,172.604632,DC,2,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2020-08-26,8,2020
241,KAKAHA PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"169 Birchs Road, 7674 Prebbleton",Canterbury,South,True,1,False,Unlimited,8,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:8}",True,False,-43.5991543494304,172.512086520901,DC,8,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2023-07-07,7,2023
242,NZ BLOOD SERVICE,MERIDIAN ENERGY LIMITED,NZ BLOOD SERVICE,"71 Great South Road, 1051 Epsom",Auckland,North,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-36.8817717,174.7840395,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2019-10-12,10,2019
243,VICTORIA PARK & RANGIORA LIBRARY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"131 Percival Street, 7400 Rangiora",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-43.30485776,172.5933352,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2020-12-22,12,2020
244,PIC'S PEANUT BUTTER FACTORY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"49 Saxton Road, 7011 Nelso",Nelson,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 24 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 24 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-41.32294784,173.2142306,DC,4,0,0,False,False,False,False,False,True,True,True,False,,,,,,,24,24,,,,,22,22,24,24,,,2021-12-23,12,2021
245,KENSINGTON SPORTS CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"97 Western Hills Drive, 0112 Kensington",Northland,North,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-35.7085684177267,174.312953925503,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2024-03-07,3,2024
246,AUCKLAND AIRPORT,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1 John Goulter Drive, Auckland 2022",Auckland,North,True,1,False,Unlimited,10,"{DC, 110 kW, Type 2 CCS, Status: Operative, Count:9},{DC, 125 kW, CHAdeMO, Status: Operative, Count:1}",True,False,-36.9972434228575,174.787739893898,DC,10,0,0,False,False,False,False,False,True,False,True,False,,,,,,,110,110,,,,,,,125,125,,,2025-06-30,6,2025
247,MERVYN KEMP LIBRARY CARPARK,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"Mervyn Kemp Library, 160 Main Road, 5028 Tawa",Wellington,North,True,1,False,Unlimited,6,"{DC, 24 kW, CHAdeMO, Status: Operative, Count:3},{DC, 24 kW, Type 2 CCS, Status: Operative, Count:3}",True,False,-41.1709891248098,174.82543938995,DC,6,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2023-07-13,7,2023
248,THE TANNERY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"3 Garlands Road, 8023 Woolston",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-43.557139,172.680089,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2020-10-09,10,2020
249,ROLLESTON TOWN CENTRE - TENNYSON STREET CARPARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"63 Tennyson Street, 7614 Rolleston",Canterbury,South,True,1,False,Unlimited,6,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:6}",True,False,-43.5959857226885,172.382388845194,DC,6,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2024-02-28,2,2024
250,ORIENTAL PARADE,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"66 Oriental Parade, 6011 Oriental Bay",Wellington,North,True,1,False,Unlimited,4,"{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,False,-41.29208008604,174.785955371592,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2024-04-24,4,2024
251,SEAVIEW MARINA,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"100 Port Road, 5010 Seaview",Wellington,North,True,1,False,Unlimited,4,"{DC, 24 kW, CHAdeMO, Status: Operative, Count:2},{DC, 24 kW, Type 2 CCS, Status: Operative, Count:2}",True,False,-41.2477640712882,174.903188805181,DC,4,0,0,False,False,False,False,False,True,False,True,False,,,,,,,24,24,,,,,,,24,24,,,2021-12-20,12,2021
252,SILKY OTTER - WIGRAM SKIES,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"82 The Runway, 8042 Wigram",Canterbury,South,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-43.55310269,172.5562826,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2021-07-21,7,2021
253,CLEVEDON,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"17 Clevedon-Kawakawa Road, 2582 Clevedon",Auckland,North,True,1,False,Unlimited,2,"{DC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-36.9933847170787,175.038707400787,DC,2,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,7,7,,,,,2025-05-10,5,2025
254,"SUMMERSET RETIREMENT VILLAGE, ROTOTUNA",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"39 Kimbrae Drive, 3210 Hamilton",Waikato,North,True,1,False,Unlimited,4,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,False,-37.7185872997106,175.266341769599,DC,4,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2023-01-11,1,2023
255,POHUTUKAWA LANDING,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1 Seventh View Avenue, 2018 Beachlands",Auckland,North,True,1,False,Unlimited,2,"{DC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,False,-36.8879784562713,174.994452728273,DC,2,0,0,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,22,22,,,,,2024-06-25,6,2024
